Text,Difficulty,num_chars,num_words,avg_word_length,num_stopwords,ratio_num_words_over_stopwords,PRON,VERB,DET,NOUN,ADP,NUM,CCONJ,PUNCT,num_words_before_first_verb,AUX,ADJ,LOC,SCONJ,PROPN,ORG,ADV,MISC,PER,X,SYM,PART,INTJ,SPACE
"En mai 2000, un Protocole facultatif à la Convention relative aux droits de l’enfant a été adopté par l’Assemblée générale des Nations unies.",B1,141,23,5.173913043478261,8.0,2.875,0.0,3.0,2.0,7.0,6.0,1.0,0.0,2.0,16.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ce texte invite les États à prendre toutes les mesures possibles dans la pratique pour veiller à ce que les membres de leurs forces armées qui n’ont pas atteint l’âge de 18 ans ne participent pas directement aux hostilités (Art.,B1,228,40,4.725,17.0,2.3529411764705883,2.0,4.0,6.0,10.0,7.0,2.0,0.0,2.0,7.0,1.0,4.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Fin 2001, 87 pays avaient signé ce protocole et 10 l’avaient ratifié, ratification qui a permis à ce texte d’entrer en vigueur le 12 février 2002.",B1,146,26,4.653846153846154,8.0,3.25,1.0,5.0,3.0,8.0,2.0,5.0,1.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Les personnes handicapées restent victimes de forts préjugés dans le monde du travail.,B1,86,13,5.6923076923076925,4.0,3.25,0.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La sixième Semaine pour l'emploi en leur faveur entend les combattre.,B1,69,11,5.363636363636363,4.0,2.75,0.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Elle est marquée par une reprise de la polémique sur les Centres d'Aide par le Travail.,B1,87,16,4.5,9.0,1.7777777777777777,1.0,1.0,4.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aujourd'hui, 26% des personnes handicapées sont au chômage.",B1,59,8,6.5,3.0,2.6666666666666665,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"En cause, selon beaucoup, les préjugés dont elles sont victimes.",B1,64,10,5.5,2.0,5.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Préjugés que la neuvième semaine pour l'emploi en leur faveur, qui vient de débuter, entend combattre.",B1,102,16,5.4375,7.0,2.2857142857142856,1.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"L'Association pour la gestion du fonds pour l'insertion professionnelle des personnes handicapées (Agefiph) et la Ligue pour l'Adaptation du diminué physique au travail (Adapt) veulent mobiliser autour du slogan ""Agir, c'est réussir"".",B1,234,32,6.34375,11.0,2.909090909090909,1.0,4.0,9.0,9.0,4.0,0.0,1.0,8.0,14.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Le handicap, lorsqu'il est visible, est encore trop souvent associé à l'incompétence.",B1,85,12,6.166666666666667,3.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La mobilisation est plus que jamais nécessaire pour modifier le regard sur le handicap , expliquent les deux associations.",B1,122,19,5.473684210526316,7.0,2.7142857142857144,0.0,2.0,4.0,4.0,2.0,1.0,0.0,2.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aujourd'hui, rappellent-elles, 215 000 personnes handicapées sont à la recherche d'un emploi et restent, en moyenne, deux fois plus longtemps sans activité .",B1,157,23,5.869565217391305,5.0,4.6,1.0,2.0,4.0,7.0,4.0,1.0,1.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pourtant, 87% des entreprises qui emploient des travailleurs handicapés s'en disent satisfaites et 62% des entreprises qui n'en emploient pas estiment qu'une telle expérience pourrait se dérouler de manière satisfaisante , selon un sondage réalisé en vue de la semaine d'action.",B1,278,41,5.804878048780488,13.0,3.1538461538461537,6.0,5.0,4.0,13.0,7.0,2.0,1.0,3.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"On observe ainsi que le passage à l'acte est déterminant pour les chefs d'entreprises, puisqu'ils sont majoritairement satisfaits lorsqu'ils ont effectué une embauche , a commenté le directeur général de l'Adapt, Philippe Velut.",B1,228,33,5.9393939393939394,11.0,3.0,3.0,4.0,6.0,6.0,4.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"D'après des témoignages de chefs d'entreprise recueillis dans le Guide France Info Le salarié handicapé dans l'entreprise, ce dernier est un salarié comme les autres, avec en plus, la volonté de s'en sortir .",B1,208,34,5.147058823529412,13.0,2.6153846153846154,1.0,2.0,8.0,9.0,11.0,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Souvent plus productif que les autres , il crée un effet fédérateur dans une équipe de travail où les petits problèmes courants sont relativisés .",B1,146,25,4.88,9.0,2.7777777777777777,2.0,2.0,4.0,4.0,2.0,0.0,0.0,2.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La Semaine s'est ouverte lundi sur le parvis du Trocadéro à Paris, par un événement symbolique, en présence des adjointes pour les personnes handicapées au maire de Paris.",B1,171,28,5.142857142857143,12.0,2.3333333333333335,1.0,3.0,6.0,7.0,7.0,0.0,0.0,3.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Les Franciliens sont invités par les organisateurs à manifester leur soutien à l'intégration des personnes handicapées dans le monde du travail, en apposant l'empreinte colorée de leurs mains sur des livres géants .",B1,215,33,5.545454545454546,14.0,2.357142857142857,0.0,5.0,9.0,10.0,8.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tout au long de la semaine, 16 régions se mobilisent et organisent près de 80 événements.",B1,89,16,4.625,6.0,2.6666666666666665,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Forums, tables rondes, pièces de théâtre, match de ""torball"" (football adapté) entre une équipe de déficients visuels et des chefs d'entreprise, tout sera bon pour lever les freins psychologiques et culturels .",B1,210,32,5.59375,10.0,3.2,0.0,2.0,2.0,11.0,7.0,0.0,2.0,9.0,17.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"En France, un enfant sur cinq naît dans un foyer bilingue.",B1,58,11,4.363636363636363,4.0,2.75,0.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il n’y a pas beaucoup de différences dans le développement du langage entre un enfant bilingue et un enfant monolingue.,B1,119,20,5.0,8.0,2.5,2.0,2.0,4.0,5.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"À 24 mois, les enfants connaissent une cinquantaine de mots, souligne Barbara Abdelilah-Bauer, linguiste.",B1,105,14,6.571428571428571,3.0,4.666666666666667,0.0,2.0,2.0,5.0,2.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Pour les enfants bilingues, ces mots sont partagés entre les deux langues.",B1,74,12,5.25,4.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cette situation pourrait laisser croire qu’il y a un retard dans l’apprentissage d’une des deux langues, mais quand on étudie le vocabulaire des enfants bilingues et monolingues à trois ans, on trouve le même nombre de mots, en moyenne.",B1,236,39,5.076923076923077,15.0,2.6,4.0,8.0,5.0,10.0,6.0,3.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaque famille a sa propre expérience du bilinguisme.,B1,53,8,5.75,2.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ainsi, Johanna, qui est irlandaise et vit à Nantes, témoigne.",B1,61,10,5.2,4.0,2.5,1.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,9.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"En France, si je parle anglais à mon fils, Mathias, il me répond plutôt en français.",B1,84,16,4.3125,6.0,2.6666666666666665,3.0,2.0,1.0,2.0,3.0,0.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Ce n’est qu’en Irlande, là où vit ma famille, et au bout de quelques semaines, qu’il fait des phrases en anglais.",B1,113,21,4.428571428571429,6.0,3.5,3.0,2.0,4.0,6.0,4.0,0.0,1.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lorsqu’il m’arrive de me fâcher contre mon fils, j’utilise spontanément ma langue maternelle.",B1,93,13,6.230769230769231,4.0,3.25,2.0,4.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Je regrette tout de suite après car j’ai peur qu’il associe la langue anglaise à quelque chose de désagréable.,B1,110,19,4.842105263157895,4.0,4.75,2.0,3.0,2.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour lui, parler sa langue maternelle avec ses filles, c’est surtout transmettre quelque chose de la culture danoise.",B1,117,18,5.555555555555555,5.0,3.6,1.0,2.0,4.0,4.0,3.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Je leur apprends des chansons en danois et elles regardent aussi des dessins animés en danois.,B1,94,16,4.9375,6.0,2.6666666666666665,2.0,2.0,2.0,5.0,3.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mais dans leur vie quotidienne, comme à l’école ou avec leurs copains, c’est clair, c’est le français qui l’emporte.",B1,116,19,5.157894736842105,7.0,2.7142857142857144,1.0,0.0,3.0,4.0,4.0,1.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ce n’est vraiment pas simple de transmettre sa langue lorsqu’on n’est pas dans son pays d’origine !,B1,99,17,4.882352941176471,6.0,2.8333333333333335,1.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Barbara Abdelilah-Bauer évoque un autre point : Encore aujourd’hui, certains pensent qu’un enfant élevé dans deux langues différentes réussit moins bien à l’école.",B1,163,23,6.130434782608695,3.0,7.666666666666667,1.0,1.0,2.0,6.0,3.0,2.0,0.0,4.0,14.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"De plus, les langues n’ont pas la même image dans la société.",B1,61,12,4.166666666666667,6.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Malheureusement, on voit souvent la capacité à parler anglais comme une force, mais pas forcément d’autres langues, regrette Barbara Abdelilah-Bauer.",B1,149,20,6.5,6.0,3.3333333333333335,1.0,3.0,2.0,4.0,2.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Je reçois par exemple des couples franco-espagnols qui n’ont qu’une envie : que leur enfant apprenne l’anglais.,B1,111,17,5.588235294117647,5.0,3.4,2.0,2.0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C’est un fait inquiétant qu’on constate dans toutes les capitales européennes : les touristes séjournent de plus en plus dans des appartements loués sur des sites internet.,B1,172,27,5.407407407407407,10.0,2.7,1.0,3.0,5.0,6.0,5.0,0.0,0.0,2.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Laurent Lopez, directeur d’hôtel, est directement concerné : notre chiffre d’affaire baisse de 10 % chaque année depuis 3 ans.",B1,126,20,5.35,3.0,6.666666666666667,0.0,1.0,2.0,6.0,2.0,2.0,0.0,4.0,10.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"En parallèle, ce nouveau mode d’hébergement a provoqué une augmentation du prix du mètre carré.",B1,95,15,5.4,4.0,3.75,0.0,1.0,4.0,7.0,1.0,0.0,0.0,2.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ainsi, à Barcelone, le quartier historique se vide peu à peu de ses habitants qui, pour des raisons économiques, préfèrent déménager en banlieue.",B1,145,23,5.3478260869565215,9.0,2.5555555555555554,2.0,2.0,3.0,5.0,5.0,0.0,0.0,5.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aujourd’hui, le quartier ne compte plus que 15 624 résidents à l’année alors qu’ils étaient 27 470 en 2006.",B1,107,19,4.684210526315789,6.0,3.1666666666666665,1.0,2.0,4.0,3.0,2.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Par ailleurs, Yolande, qui habite à Paris, nous explique que son quotidien est devenu très difficile en raison des locations saisonnières : Les arrivées et départs à n’importe quelle heure de la journée, les fêtes toute la nuit, les groupes de touristes qui envahissent le hall de l’immeuble avec leurs valises.",B1,311,51,5.117647058823529,20.0,2.55,3.0,6.0,8.0,12.0,9.0,1.0,1.0,7.0,7.0,1.0,5.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
On ne se sent plus chez soi.,B1,28,7,3.142857142857143,2.0,3.5,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nous ne voulions pas d’ascenseur, mais un voisin qui loue son appartement en voulait absolument un pour attirer les touristes.",B1,126,20,5.35,10.0,2.0,3.0,5.0,3.0,4.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ça nous a donc coûté de l’argent, s’énerve-t-elle.",B1,50,8,5.375,2.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
J’ai été me plaindre à la mairie mais ça n’a servi à rien !,B1,59,14,3.2857142857142856,6.0,2.3333333333333335,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le marché de la location saisonnière peut rapporter beaucoup d’argent : en moyenne 350 € supplémentaires par mois pour les propriétaires de logements loués sur les sites internet de locations saisonnières à Amsterdam.,B1,217,33,5.606060606060606,11.0,3.0,0.0,2.0,4.0,11.0,8.0,1.0,0.0,2.0,7.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dans cette ville, tout comme à Paris et Londres, les autorités ont déjà décidé de mettre en place des règles pour limiter la durée de location.",B1,143,26,4.538461538461538,10.0,2.6,0.0,3.0,3.0,6.0,8.0,0.0,1.0,3.0,16.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Les sites internet de locations saisonnières protestent et affirment que les problèmes de logement existaient déjà avant leur arrivée.,B1,134,19,6.105263157894737,6.0,3.1666666666666665,0.0,1.0,3.0,5.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour les habitants des quartiers historiques, la vie n’est plus la même : les rues pleines de touristes perdent peu à peu leurs magasins de quartier.",B1,149,26,4.769230769230769,9.0,2.888888888888889,0.0,1.0,5.0,7.0,5.0,0.0,0.0,3.0,21.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fini les boutiques d’autrefois, adieu les voisins qu’on connaît bien.",B1,69,10,6.0,2.0,5.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Maintenant, les rues se remplissent de restaurants chics, de boutiques de souvenirs et de valises à roulettes.",B1,110,17,5.529411764705882,8.0,2.125,1.0,1.0,1.0,5.0,5.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
On les appelle les nouveaux pères .,B1,35,7,4.142857142857143,2.0,3.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Que vont-ils donc faire ?,B1,25,5,4.2,0.0,inf,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leurs parents partaient élever des chèvres à la campagne.,B1,57,9,5.444444444444445,3.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Le bac en poche, le premier d’entre eux choisit d’en faire son métier.",B1,70,13,4.461538461538462,4.0,3.25,2.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il devint guide de haute montagne.,B1,34,6,4.833333333333333,1.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"À 40 ans, il est usé.",B1,21,6,2.6666666666666665,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ses enfants l’ont traité de fou.,B1,32,6,4.5,1.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elle est hors circuit.,B1,22,4,4.75,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elle est exclue du commerce .,B1,29,6,4.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L’avenir paraît encore plus sombre.,B1,35,5,6.2,0.0,inf,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mais cette année-là, l'hiver est très rude.",B1,43,7,5.285714285714286,1.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Comme nous, ce sont des survivants.",B1,35,6,5.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il a rencontré un grand succès dans les écoles.,B1,47,9,4.333333333333333,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La science en fait partie.,B1,26,5,4.4,1.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacités intellectuelles ou problèmes d’orientation ?,B2,54,6,8.166666666666666,1.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Luc Nothias s’interroge sur les vraies raisons de la faible présence féminine dans cette discipline.,B2,105,15,6.066666666666666,5.0,3.0,0.0,1.0,3.0,5.0,3.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"C’est à la fin du XIXe siècle que les scientifiques commencent à s’intéresser, de manière raisonnée , aux capacités intellectuelles des hommes et des femmes.",B2,157,25,5.32,11.0,2.272727272727273,0.0,3.0,4.0,8.0,5.0,0.0,1.0,3.0,12.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
La conclusion a alors été rapidement et solidement établie : le cerveau plus petit des femmes faisait que leurs capacités intellectuelles étaient limitées.,B2,155,23,5.782608695652174,6.0,3.8333333333333335,0.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,9.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fort heureusement pour tout le monde, on n’en est plus là.",B2,58,11,4.363636363636363,4.0,2.75,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pourtant, il reste, dans le monde de la science, quelques domaines qui semblent réservés aux hommes.",B2,100,16,5.3125,7.0,2.2857142857142856,2.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C’est le cas des mathématiques.,B2,31,5,5.4,2.0,2.5,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ainsi, à la fondation Sciences mathématiques de Paris, il y a moins de 20 % de femmes.",B2,86,17,4.117647058823529,7.0,2.4285714285714284,2.0,1.0,1.0,4.0,4.0,1.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Une toute récente étude a tenté de comprendre pourquoi il y avait tellement plus de mathématiciens que de mathématiciennes.,B2,123,19,5.526315789473684,7.0,2.7142857142857144,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"En analysant les données recueillies lors des épreuves d’évaluation dans le primaire et le secondaire, on constate qu’il n’y a aujourd’hui pas de différences de performances entre filles et garçons.",B2,198,30,5.633333333333334,11.0,2.727272727272727,3.0,6.0,4.0,9.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Les capacités intellectuelles masculines et féminines sont en moyenne les mêmes.,B2,80,11,6.363636363636363,4.0,2.75,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"En allant dans le détail, on voit que les filles ont, au début, un petit avantage pour le calcul, avantage qui disparaît par la suite.",B2,134,25,4.4,12.0,2.0833333333333335,2.0,3.0,6.0,7.0,4.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
On ne trouve aucune différence en ce qui concerne la compréhension de concepts abstraits ou dans la résolution de problèmes complexes.,B2,134,21,5.428571428571429,10.0,2.1,3.0,2.0,3.0,5.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mais une différence apparaît en fin de cursus scolaire, les garçons prenant dans ce dernier domaine un avantage sur les filles.",B2,127,21,5.095238095238095,9.0,2.3333333333333335,0.0,2.0,5.0,7.0,4.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C’est le moment de l’orientation vers les études supérieures.,B2,61,9,5.888888888888889,3.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
